ATTRIBUTE_AcquisitionDate	ATTRIBUTE_AnimalModel	ATTRIBUTE_IngExp	ATTRIBUTE_SampleType	ATTRIBUTE_Time	G1	G2	G3	G4	G5	G6	GNPSGROUP:0h	GNPSGROUP:1h	GNPSGROUP:2020.05.12	GNPSGROUP:2020.05.25	GNPSGROUP:2h	GNPSGROUP:30min	GNPSGROUP:4h	GNPSGROUP:Dog	GNPSGROUP:Dog_4h	GNPSGROUP:Dog_Blank	GNPSGROUP:Human	GNPSGROUP:Human_0h	GNPSGROUP:Human_1h	GNPSGROUP:Human_2h	GNPSGROUP:Human_30min	GNPSGROUP:Human_4h	GNPSGROUP:Human_Blank	GNPSGROUP:Human_NoNGS	GNPSGROUP:Monkey	GNPSGROUP:Monkey_4h	GNPSGROUP:Monkey_Blank	GNPSGROUP:Mouse	GNPSGROUP:Mouse_4h	GNPSGROUP:Mouse_Blank	GNPSGROUP:Rat	GNPSGROUP:Rat_4h	GNPSGROUP:Rat_Blank	GNPSGROUP:blank	GNPSGROUP:control	GNPSGROUP:nan	GNPSGROUP:sample	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1940961.2933290307	0.0	0.0	1775157.4473398444	875065.9172513344	75886.8149927813	1674245.0195098876	2000283.2474584444	0.0	0.0	0.0	0.0	2004866.1167152962	1995700.3782015927	0.0	4100157.073595585	4849665.843129072	3350648.304062098	366231.5346615065	322809.63130054966	409653.4380224633	2363068.6936782836	1622558.8305615226	3103578.5567950443	2106765.139318217	0.0	2106765.139318217	1775157.4473398444	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"119.0","main.cluster index_upperinput":"119.0"}	This Node is a Singleton	N/A	N/A	N/A	33.6232	33.6232	0	N/A	N/A	58228838.79987092	29	119	-1	29	816.4257	1	816.4257	58228838.79987092
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	757196.2012373911	0.0	0.0	749388.1182483418	792849.1357724305	822154.9605256347	763543.3110192262	737663.3135479888	0.0	0.0	0.0	0.0	752452.7334539184	722873.8936420593	0.0	812078.8129745331	787187.9485362548	836969.6774128113	779991.135063492	730078.1583937887	829904.1117331951	663398.6088285114	655066.7903321126	671730.4273249104	765004.2842264405	0.0	765004.2842264405	749388.1182483418	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"122.0","main.cluster index_upperinput":"122.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.2967	2.2967	0	N/A	N/A	22715886.037121736	30	122	11	30	652.9463	1	652.9463	22715886.037121736
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1703425.68853269	0.0	0.0	1714249.804618535	2340643.193897466	2369971.840956045	2311314.546838888	908505.1283071594	0.0	0.0	0.0	0.0	975913.1919223022	841097.0646920166	0.0	1250506.3702546947	1250567.9447809549	1250444.7957284346	2506941.221462354	2454856.9398965496	2559025.5030281586	1510532.5287417755	1519939.1055368246	1501125.9519467268	1692601.572446845	0.0	1692601.572446845	1714249.804618535	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"126.0","main.cluster index_upperinput":"126.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.6290	2.6290	0	N/A	N/A	51102770.6559807	30	126	12	30	678.0018	1	678.0018	51102770.6559807
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844345.3260268545	0.0	0.0	830603.8543501444	852282.1978370007	826502.2298857322	878062.1657882693	854966.6373731028	0.0	0.0	0.0	0.0	848379.7302440999	861553.5445021057	0.0	851186.5873329111	840076.9277200315	862296.2469457906	844633.9895693157	828581.830499288	860686.1486393433	818657.2180219421	809478.5534015707	827835.8826423136	858086.7977035645	0.0	858086.7977035645	830603.8543501444	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"132.0","main.cluster index_upperinput":"132.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.1087	2.1087	0	N/A	N/A	25330359.780805636	30	132	11	30	620.6510	1	620.6510	25330359.780805636
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	551803.4736413299	0.0	0.0	546050.0142846679	569886.3146161856	544608.4778528544	595164.1513795168	542677.0946648049	0.0	0.0	0.0	0.0	555001.6797816872	530352.5095479225	0.0	549762.077999186	529783.9981427914	569740.1578555804	557628.704869034	555769.4611404117	559487.9485976563	539063.1760574392	545086.4545055949	533039.8976092834	557556.9329979919	0.0	557556.9329979919	546050.0142846679	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"133.0","main.cluster index_upperinput":"133.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.1775	2.1775	0	N/A	N/A	16554104.209239896	30	133	11	30	718.6270	1	718.6270	16554104.209239896
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1301109.5698747567	0.0	0.0	1197444.3134997971	719861.769484456	688528.2807954915	751195.2581734207	945336.814645183	0.0	0.0	0.0	0.0	813731.1819278976	1076942.4473624686	0.0	1975907.0218360417	1685110.9502109778	2266703.0934611056	477642.50610870356	408884.12297851517	546400.8892388919	2386799.737299399	2390967.0315861036	2382632.4430126944	1404774.826249716	0.0	1404774.826249716	1197444.3134997971	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"162.0","main.cluster index_upperinput":"162.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	25.3574	25.3574	0	N/A	N/A	39033287.096242696	30	162	6	30	331.2483	1	331.2483	39033287.096242696
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4488724.822276628	0.0	0.0	3691492.533532553	660938.9991634117	640891.8040824383	680986.194244385	2554589.1540263873	0.0	0.0	0.0	0.0	2194465.328404135	2914712.9796486394	0.0	9489005.294246	8023877.334186212	10954133.254305787	1284448.3901746608	1135610.4277423103	1433286.3526070116	8454642.273772677	6462617.773247668	10446666.774297688	5285957.111020703	0.0	5285957.111020703	3691492.533532553	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"169.0","main.cluster index_upperinput":"169.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	22.8944	22.8944	0	N/A	N/A	134661744.66829884	30	169	6	30	331.2487	1	331.2487	134661744.66829884
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141493.45441899312	0.0	0.0	141650.1329311747	199354.18831774898	205372.5545546671	193335.82208083087	75594.57384999594	0.0	0.0	0.0	0.0	88246.74560689295	62942.40209309894	0.0	107642.44106587727	105080.02027959187	110204.86185216266	194010.89037712605	183435.72636114503	204586.05439310707	130865.1784842173	126115.61785357662	135614.73911485795	141336.7759068115	0.0	141336.7759068115	141650.1329311747	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"171.0","main.cluster index_upperinput":"171.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7092	1.7092	0	N/A	N/A	4244803.632569793	30	171	-1	30	640.0468	1	640.0468	4244803.632569793
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	351929.5374930771	0.0	0.0	346450.1378695862	374217.18395251455	360542.08421150706	387892.2836935221	345674.2772916006	0.0	0.0	0.0	0.0	344670.57924657204	346677.97533662914	0.0	350992.2770611216	350003.07120456937	351981.4829176738	350448.35546456417	351843.6657738852	349053.0451552431	338315.5936955847	325191.2889113974	351439.89847977203	357408.93711656803	0.0	357408.93711656803	346450.1378695862	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"177.0","main.cluster index_upperinput":"177.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.1926	2.1926	0	N/A	N/A	10557886.124792315	30	177	11	30	854.5607	1	854.5607	10557886.124792315
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231861.18777845253	0.0	0.0	239958.38442328913	722517.6027624768	749675.9316352851	695359.2738896683	22093.663172124296	0.0	0.0	0.0	0.0	32863.90304819749	11323.423296051096	0.0	99926.15777659093	96800.79167378755	103051.52387939433	211053.37668075543	214428.49625915522	207678.25710235565	103715.13850031522	106022.7995000203	101407.47750061016	223763.9911336159	0.0	223763.9911336159	239958.38442328913	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"178.0","main.cluster index_upperinput":"178.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	26.9357	26.9357	0	N/A	N/A	6955835.633353575	30	178	13	30	498.2890	1	498.2890	6955835.633353575
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	595383.4167801829	0.0	0.0	582703.0672617005	598087.489045105	573164.6618000693	623010.3162901407	602581.3107572225	0.0	0.0	0.0	0.0	595795.1347621562	609367.4867522888	0.0	600418.7220483093	586597.9830880839	614239.4610085347	592596.3518287863	587706.724774699	597485.9788828737	583233.2102214915	570250.831883494	596215.5885594889	608063.7662986653	0.0	608063.7662986653	582703.0672617005	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"185.0","main.cluster index_upperinput":"185.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.0432	2.0432	0	N/A	N/A	17861502.50340549	30	185	11	30	658.6082	1	658.6082	17861502.50340549
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4012769.2495885207	0.0	0.0	4015777.8948475537	4109240.304788616	4122740.6535254917	4095739.9560517403	4197012.584574685	0.0	0.0	0.0	0.0	4192465.216465149	4201559.952684222	0.0	3735192.6608400443	3625952.569698077	3844432.7519820114	4201581.127060902	4297185.355609842	4105976.898511964	3820819.5706783542	3840545.67893921	3801093.462417499	4009760.6043294873	0.0	4009760.6043294873	4015777.8948475537	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"189.0","main.cluster index_upperinput":"189.0"}	This Node is a Singleton	N/A	N/A	N/A	29.5767	29.5767	0	N/A	N/A	120383077.48765562	30	189	-1	30	640.3197	1	640.3197	120383077.48765562
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72067.31112338255	0.0	0.0	72420.42834099932	96647.3477436421	85445.23373488354	107849.46175240065	39270.21070807904	0.0	0.0	0.0	0.0	41421.98604447428	37118.43537168379	0.0	52689.84455344646	53327.07427312215	52052.61483377077	117720.99533529663	126176.33837647502	109265.65229411823	54008.15727644855	55731.509276041616	52284.805276855484	71714.19390576579	0.0	71714.19390576579	72420.42834099932	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"194.0","main.cluster index_upperinput":"194.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7193	1.7193	0	N/A	N/A	2162019.333701477	30	194	-1	30	678.0030	1	678.0030	2162019.333701477
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	737759.5460696816	0.0	0.0	682044.3765016695	558690.8651546227	569474.4127498381	547907.3175594073	513268.9406136057	0.0	0.0	0.0	0.0	454934.81591064483	571603.0653165666	0.0	983071.4007008857	920240.4519527208	1045902.3494490506	345099.06884521473	271463.82613769395	418734.31155273545	1288667.4550340795	1194108.37575745	1383226.5343107092	793474.7156376939	0.0	793474.7156376939	682044.3765016695	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"198.0","main.cluster index_upperinput":"198.0"}	This Node is a Singleton	N/A	N/A	N/A	34.1097	34.1097	0	N/A	N/A	22132786.382090453	30	198	-1	30	311.2180	1	311.2180	22132786.382090453
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	786086.2481158244	0.0	0.0	914733.478077594	509135.0314619445	582627.7606269632	435642.30229692574	829774.6370143483	0.0	0.0	0.0	0.0	963502.2143555908	696047.059673106	0.0	651018.3461097006	772247.404718567	529789.2875008341	965144.4610687358	1142481.6521959228	787807.2699415489	975358.7649243927	1112808.358490926	837909.1713578593	657439.0181540548	0.0	657439.0181540548	914733.478077594	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"204.0","main.cluster index_upperinput":"204.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7596	1.7596	0	N/A	N/A	23582587.443474732	30	204	-1	30	336.9519	1	336.9519	23582587.443474732
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462621.5190974691	0.0	0.0	457301.0745269206	464666.49072111014	449979.7109560548	479353.2704861655	478365.32870149735	0.0	0.0	0.0	0.0	465512.62293701165	491218.03446598304	0.0	457728.60584179685	427132.866253418	488324.3454301757	470366.2639888916	485654.17132926435	455078.3566485189	441980.90623404953	458226.00115885434	425735.8113092447	467941.9636680176	0.0	467941.9636680176	457301.0745269206	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"217.0","main.cluster index_upperinput":"217.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.0265	2.0265	0	N/A	N/A	13878645.572924072	30	217	11	30	432.7512	1	432.7512	13878645.572924072
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182965.78397903437	0.0	0.0	188495.76867366544	579757.0878996276	600202.6080706791	559311.5677285761	6717.280629425071	0.0	0.0	0.0	0.0	11342.848511555965	2091.712747294178	0.0	77491.94075047802	79295.14561960871	75688.73588134734	168148.5282510374	170656.1474933877	165640.90900868713	82714.08236460362	80982.09367309572	84446.07105611153	177435.79928440327	0.0	177435.79928440327	188495.76867366544	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"240.0","main.cluster index_upperinput":"240.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	26.9676	26.9676	0	N/A	N/A	5488973.51937103	30	240	13	30	480.2770	1	480.2770	5488973.51937103
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165136.54525159195	0.0	0.0	170104.1229172364	533874.7430072022	556254.0671556605	511495.418858744	9383.945035476641	0.0	0.0	0.0	0.0	12605.357922464907	6162.532148488374	0.0	61602.15322891224	60214.23012837742	62990.07632944706	149458.64668156928	148912.6021704101	150004.69119272847	71363.23830479929	72534.35720926919	70192.1194003294	160168.96758594745	0.0	160168.96758594745	170104.1229172364	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"245.0","main.cluster index_upperinput":"245.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	26.9390	26.9390	0	N/A	N/A	4954096.357547758	30	245	13	30	533.3273	1	533.3273	4954096.357547758
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	489816.51076190034	0.0	0.0	485049.0500372508	501647.9312284598	490095.9993126934	513199.8631442262	494757.6787613678	0.0	0.0	0.0	0.0	493248.6749930928	496266.68252964277	0.0	481697.0334371109	477295.5727784678	486098.49409575394	485820.2771413575	483580.6261390178	488059.92814369715	485159.6332412059	481024.3769629822	489294.88951942953	494583.97148654994	0.0	494583.97148654994	485049.0500372508	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"258.0","main.cluster index_upperinput":"258.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=3716d02d96b942c591bb813d9b336342&show=true	N/A	N/A	N/A	2.0298	2.0298	0	N/A	N/A	14694495.322857013	30	258	11	30	522.6758	1	522.6758	14694495.322857013
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678268.3567705497	0.0	0.0	636276.3967580368	619369.2922967549	566805.8034529644	671932.7811405454	793597.9460397349	0.0	0.0	0.0	0.0	724995.530134278	862200.3619451917	0.0	622273.2746803802	492802.69201924704	751743.8573415133	726929.4427692671	759579.4103082257	694279.4752303087	629171.828066611	637198.547875469	621145.1082577528	720260.3167830624	0.0	720260.3167830624	636276.3967580368	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"268.0","main.cluster index_upperinput":"268.0"}	This Node is a Singleton	N/A	N/A	N/A	37.8551	37.8551	0	N/A	N/A	20348050.703116488	30	268	-1	30	425.3775	1	425.3775	20348050.703116488
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	747036.6676626884	0.0	0.0	758804.1242905069	94002.99784312035	27645.984067994323	160360.01161824638	1147301.9463098124	0.0	0.0	0.0	0.0	1082182.2757944746	1212421.6168251503	0.0	1411986.6850397266	1610407.201028345	1213566.1690511082	177183.0159644555	84459.01399271433	269907.01793619664	904708.6931563274	989326.1465690063	820091.2397436483	735269.2110348699	0.0	735269.2110348699	758804.1242905069	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"331.0","main.cluster index_upperinput":"331.0"}	This Node is a Singleton	N/A	N/A	N/A	33.4670	33.4670	0	N/A	N/A	22411100.02988065	30	331	-1	30	401.2310	1	401.2310	22411100.02988065
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	571667.2028464663	0.0	0.0	558940.3103236081	204659.26723785434	48847.66346964534	360470.8710060633	646880.6974283851	0.0	0.0	0.0	0.0	688476.6028584802	605284.79199829	0.0	881883.8518722557	876437.6471862799	887330.0565582314	467438.9870944719	422478.84560851735	512399.12858042633	657473.2105993647	758460.7924951175	556485.6287036118	584394.0953693246	0.0	584394.0953693246	558940.3103236081	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"350.0","main.cluster index_upperinput":"350.0"}	This Node is a Singleton	N/A	N/A	N/A	33.4468	33.4468	0	N/A	N/A	17150016.085393988	30	350	-1	30	833.4587	2	417.2294	17150016.085393988
2020.05.25	Dog,Human,Rat,Monkey,Mouse	Human_Blank,Monkey_4h,Human_4h,Rat_Blank,Dog_4h,Dog_Blank,Mouse_4h,Mouse_Blank,Rat_4h,Monkey_Blank	sample,blank	nan,4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266397.7167358297	0.0	0.0	252610.97942412514	370083.771128062	357709.32832512417	382458.2139309998	135025.1303191985	0.0	0.0	0.0	0.0	118643.03103285718	151407.22960553982	0.0	385197.80561031605	366718.046924754	403677.5642958781	192227.84313714597	169898.22711811314	214557.45915617884	249454.03348442592	250086.2637197773	248821.80324907458	280184.4540475342	0.0	280184.4540475342	252610.97942412514	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=3716d02d96b942c591bb813d9b336342&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"357.0","main.cluster index_upperinput":"357.0"}	This Node is a Singleton	N/A	N/A	N/A	15.1304	15.1304	0	N/A	N/A	7991931.50207489	30	357	-1	30	305.2329	1	305.2329	7991931.50207489
