ATTRIBUTE_AcquisitionDate	ATTRIBUTE_AnimalModel	ATTRIBUTE_IngExp	ATTRIBUTE_SampleType	ATTRIBUTE_Time	G1	G2	G3	G4	G5	G6	GNPSGROUP:0h	GNPSGROUP:1h	GNPSGROUP:2020.05.12	GNPSGROUP:2020.05.25	GNPSGROUP:2h	GNPSGROUP:30min	GNPSGROUP:4h	GNPSGROUP:Dog	GNPSGROUP:Dog_4h	GNPSGROUP:Dog_Blank	GNPSGROUP:Human	GNPSGROUP:Human_0h	GNPSGROUP:Human_1h	GNPSGROUP:Human_2h	GNPSGROUP:Human_30min	GNPSGROUP:Human_4h	GNPSGROUP:Human_Blank	GNPSGROUP:Human_NoNGS	GNPSGROUP:Monkey	GNPSGROUP:Monkey_4h	GNPSGROUP:Monkey_Blank	GNPSGROUP:Mouse	GNPSGROUP:Mouse_4h	GNPSGROUP:Mouse_Blank	GNPSGROUP:Rat	GNPSGROUP:Rat_4h	GNPSGROUP:Rat_Blank	GNPSGROUP:blank	GNPSGROUP:control	GNPSGROUP:nan	GNPSGROUP:sample	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1880120.869928711	1694562.4852430064	1875431.0906509396	0.0	1831434.66990743	1657406.560146016	1733185.5634545693	0.0	0.0	0.0	1875431.0906509396	1880120.869928711	1694562.4852430064	1831434.66990743	1657406.560146016	1733185.5634545693	2033833.8911013484	2297473.594775497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2033833.8911013484	2297473.594775497	2165653.7429384226	1759342.0297359466	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"89.0","main.cluster index_upperinput":"89.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3349	2.3349	0	N/A	N/A	39384052.90366972	21	89	-1	21	517.0109	1	517.0109	39384052.90366972
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1690378.7197281858	1550053.421097008	2094510.0047018577	0.0	1651211.888079425	1938564.4698795658	1893502.953343099	0.0	0.0	0.0	2094510.0047018577	1690378.7197281858	1550053.421097008	1651211.888079425	1938564.4698795658	1893502.953343099	3385559.9862300577	2552298.594555663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3385559.9862300577	2552298.594555663	2968929.2903928603	1744742.2904254568	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"90.0","main.cluster index_upperinput":"90.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	34.3925	34.3925	0	N/A	N/A	43984710.09873901	21	90	8	21	608.4643	1	608.4643	43984710.09873901
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	2729.9722000427278	1087559.6067612455	757160.7520838942	0.0	1597657.1803575752	718557.07622852	1892738.8686606747	0.0	0.0	0.0	757160.7520838942	2729.9722000427278	1087559.6067612455	1597657.1803575752	718557.07622852	1892738.8686606747	676.1266087392212	206.43377046203594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	676.1266087392212	206.43377046203594	441.28018960062855	1059848.5408416116	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"96.0","main.cluster index_upperinput":"96.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	11.8666	11.8666	0	N/A	N/A	15900375.793761782	17	96	2	17	435.1809	1	435.1809	15900375.793761782
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_1h	blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	204.50819803873426	1269235.0220990018	1743424.6082018027	0.0	3366993.76944896	635807.1865026859	5550838.0015022755	0.0	0.0	0.0	1743424.6082018027	204.50819803873426	1269235.0220990018	3366993.76944896	635807.1865026859	5550838.0015022755	1380893.7696616566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1380893.7696616566	0.0	690446.8848308283	2164615.6975501925	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"97.0","main.cluster index_upperinput":"97.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=15&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	27.2435	27.2435	0	N/A	N/A	36611916.77223785	15	97	15	15	333.2623	1	333.2623	36611916.77223785
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1503717.1477941591	1328921.5435824585	1541767.0493150374	0.0	1435323.0365682219	1256836.612454137	1517666.4792979942	0.0	0.0	0.0	1541767.0493150374	1503717.1477941591	1328921.5435824585	1435323.0365682219	1256836.612454137	1517666.4792979942	1572134.9038706154	2177769.621637675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1572134.9038706154	2177769.621637675	1874952.2627541453	1408492.963939394	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"103.0","main.cluster index_upperinput":"103.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.1911	2.1911	0	N/A	N/A	32377108.035615787	21	103	1	21	582.6926	1	582.6926	32377108.035615787
2020.05.12	Human	Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	2400604.3249532087	1004657.8228940886	1469970.0117453607	0.0	901047.2419987033	1414600.1196854652	846569.6829263339	0.0	0.0	0.0	1469970.0117453607	2400604.3249532087	1004657.8228940886	901047.2419987033	1414600.1196854652	846569.6829263339	0.0	3722310.8897597245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3722310.8897597245	1861155.4448798622	1313495.83849156	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"109.0","main.cluster index_upperinput":"109.0"}	This Node is a Singleton	N/A	N/A	N/A	17.2986	17.2986	0	N/A	N/A	30869370.246652573	18	109	-1	18	497.1952	1	497.1952	30869370.246652573
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1482047.0823910777	1287123.0736902365	1483217.4356922493	0.0	1486815.1072099204	1347527.9981832376	1538875.5527502494	0.0	0.0	0.0	1483217.4356922493	1482047.0823910777	1287123.0736902365	1486815.1072099204	1347527.9981832376	1538875.5527502494	1782820.149917664	1457313.0857033592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1782820.149917664	1457313.0857033592	1620066.6178105115	1428477.7628449444	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"111.0","main.cluster index_upperinput":"111.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.1024	2.1024	0	N/A	N/A	31147566.149537235	21	111	1	21	484.7165	1	484.7165	31147566.149537235
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	271114.4901847327	923251.4209143079	850514.9949327881	0.0	1458509.9307137048	833824.2266581197	1657140.0032319124	0.0	0.0	0.0	850514.9949327881	271114.4901847327	923251.4209143079	1458509.9307137048	833824.2266581197	1657140.0032319124	480564.14476562315	329200.7480611158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480564.14476562315	329200.7480611158	404882.4464133695	1028768.0143405555	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"117.0","main.cluster index_upperinput":"117.0"}	This Node is a Singleton	N/A	N/A	N/A	34.5316	34.5316	0	N/A	N/A	17860814.89358855	21	117	-1	21	315.2586	1	315.2586	17860814.89358855
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	3911531.4587797113	585984.4034895842	3309319.3779596905	0.0	2107024.849440108	621654.718821612	4499290.211099703	0.0	0.0	0.0	3309319.3779596905	3911531.4587797113	585984.4034895842	2107024.849440108	621654.718821612	4499290.211099703	7107640.9438763345	4332109.060210781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7107640.9438763345	4332109.060210781	5719875.002043557	2345097.1283261436	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"122.0","main.cluster index_upperinput":"122.0"}	This Node is a Singleton	N/A	N/A	N/A	35.2073	35.2073	0	N/A	N/A	69495706.9371535	21	122	-1	21	716.5154	1	716.5154	69495706.9371535
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1294679.6958186883	1128783.2733496113	1242857.5866356292	0.0	1093045.8301953198	852211.6438753307	1091208.13817057	0.0	0.0	0.0	1242857.5866356292	1294679.6958186883	1128783.2733496113	1093045.8301953198	852211.6438753307	1091208.13817057	2076977.7729109784	1163096.7521289056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2076977.7729109784	1163096.7521289056	1620037.2625199421	1091985.7162819041	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"124.0","main.cluster index_upperinput":"124.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	34.1606	34.1606	0	N/A	N/A	26100009.319348216	20	124	8	20	652.4940	1	652.4940	26100009.319348216
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	668130.2737514953	690098.2885504558	511200.68075922865	0.0	459674.6882621663	1562464.6595760805	114374.4051989136	0.0	0.0	0.0	511200.68075922865	668130.2737514953	690098.2885504558	459674.6882621663	1562464.6595760805	114374.4051989136	82951.52498777768	710.9249877115897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82951.52498777768	710.9249877115897	41831.22498774464	698948.4630678223	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"131.0","main.cluster index_upperinput":"131.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7679	1.7679	0	N/A	N/A	10735214.2959438	20	131	-1	20	472.8797	1	472.8797	10735214.2959438
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	966465.2145175986	823291.8653459521	986647.1802428872	0.0	906966.3059640554	780502.3708685302	917421.8605138705	0.0	0.0	0.0	986647.1802428872	966465.2145175986	823291.8653459521	906966.3059640554	780502.3708685302	917421.8605138705	1205122.7806477	1306759.863842504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1205122.7806477	1306759.863842504	1255941.322245102	878929.5234420013	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"145.0","main.cluster index_upperinput":"145.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.2702	2.2702	0	N/A	N/A	20719590.78510064	21	145	1	21	544.7353	1	544.7353	20719590.78510064
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	730218.1208829957	617305.0344057921	771357.4013275712	0.0	696776.33524824	558034.4593755492	714717.0199946901	0.0	0.0	0.0	771357.4013275712	730218.1208829957	617305.0344057921	696776.33524824	558034.4593755492	714717.0199946901	975064.4301045329	1107386.4092811989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	975064.4301045329	1107386.4092811989	1041225.4196928658	663410.1939814534	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"163.0","main.cluster index_upperinput":"163.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.2606	2.2606	0	N/A	N/A	16198505.427878996	21	163	1	21	680.6674	1	680.6674	16198505.427878996
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1234330.4596317548	1607030.9827598077	1184202.3975861324	0.0	1653282.6939897698	808145.4610640452	1255741.20691935	0.0	0.0	0.0	1184202.3975861324	1234330.4596317548	1607030.9827598077	1653282.6939897698	808145.4610640452	1255741.20691935	1257677.7136540695	473208.2650841293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1257677.7136540695	473208.2650841293	865442.9893690994	1311706.1608729456	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"164.0","main.cluster index_upperinput":"164.0"}	This Node is a Singleton	N/A	N/A	N/A	33.5059	33.5059	0	N/A	N/A	24868250.349308778	21	164	-1	21	833.4561	2	417.2280	24868250.349308778
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1064524.2681734161	2161005.252044367	1420527.2391914562	0.0	2162236.6909993486	2174138.9079501443	1941439.175779302	0.0	0.0	0.0	1420527.2391914562	1064524.2681734161	2161005.252044367	2162236.6909993486	2174138.9079501443	1941439.175779302	437676.47298006696	2669.9064135487893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437676.47298006696	2669.9064135487893	220173.18969680788	1900668.8589893156	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"166.0","main.cluster index_upperinput":"166.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5545	2.5545	0	N/A	N/A	29831072.02302058	20	166	-1	20	784.0509	1	784.0509	29831072.02302058
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	756857.7906402278	695677.7280013071	703470.2283140279	0.0	709669.2688525958	698128.9686763921	645178.6649720613	0.0	0.0	0.0	703470.2283140279	756857.7906402278	695677.7280013071	709669.2688525958	698128.9686763921	645178.6649720613	715077.2855651322	703701.8914904789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	715077.2855651322	703701.8914904789	709389.5885278055	701102.4842285168	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"170.0","main.cluster index_upperinput":"170.0"}	This Node is a Singleton	N/A	N/A	N/A	8.4088	8.4088	0	N/A	N/A	14772874.794594582	21	170	-1	21	749.5206	2	375.2603	14772874.794594582
2020.05.12	Human	Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	16075.781464844107	2903715.1779457605	2509416.137359707	0.0	2888443.2128055897	6124779.998989262	2845333.860830481	0.0	0.0	0.0	2509416.137359707	16075.781464844107	2903715.1779457605	2888443.2128055897	6124779.998989262	2845333.860830481	0.0	2787564.929482011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2787564.929482011	1393782.4647410056	2955669.6064071874	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"175.0","main.cluster index_upperinput":"175.0"}	This Node is a Singleton	N/A	N/A	N/A	35.9656	35.9656	0	N/A	N/A	52697738.88455384	16	175	-1	16	483.3744	1	483.3744	52697738.88455384
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	899884.1574479131	880201.1140893571	1027656.1098225907	0.0	908608.5730273423	949667.8820556672	939543.0244417316	0.0	0.0	0.0	1027656.1098225907	899884.1574479131	880201.1140893571	908608.5730273423	949667.8820556672	939543.0244417316	1701054.0861694315	914633.9315266926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1701054.0861694315	914633.9315266926	1307844.008848062	915580.9502124023	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"181.0","main.cluster index_upperinput":"181.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	34.3997	34.3997	0	N/A	N/A	21580778.306274407	21	181	4	21	613.4194	1	613.4194	21580778.306274407
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	763034.2240818378	649278.2443928987	805603.4433017216	0.0	652720.0044235843	776411.6710265605	910968.7135514476	0.0	0.0	0.0	805603.4433017216	763034.2240818378	649278.2443928987	652720.0044235843	776411.6710265605	910968.7135514476	928674.559825307	958136.6858104148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	928674.559825307	958136.6858104148	943405.6228178609	750482.5714952658	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"182.0","main.cluster index_upperinput":"182.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.1264	2.1264	0	N/A	N/A	16917672.309336156	21	182	1	21	620.6484	1	620.6484	16917672.309336156
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	732559.1203765869	570213.183977585	732003.5683496051	0.0	616790.9159564009	541845.7659874167	678604.6665697076	0.0	0.0	0.0	732003.5683496051	732559.1203765869	570213.183977585	616790.9159564009	541845.7659874167	678604.6665697076	940079.0724509885	1043932.25312855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	940079.0724509885	1043932.25312855	992005.6627897692	628002.7305735395	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"184.0","main.cluster index_upperinput":"184.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.1911	2.1911	0	N/A	N/A	15372074.935341705	21	184	1	21	718.6241	1	718.6241	15372074.935341705
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	37438.59990341176	921714.8615271518	549764.2276347242	0.0	1034059.0973239641	805116.4639461779	1031073.5837993353	0.0	0.0	0.0	549764.2276347242	37438.59990341176	921714.8615271518	1034059.0973239641	805116.4639461779	1031073.5837993353	515.8574466705355	18431.129496358226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	515.8574466705355	18431.129496358226	9473.49347151438	765880.5213000082	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"188.0","main.cluster index_upperinput":"188.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	18.8267	18.8267	0	N/A	N/A	11545048.780329205	20	188	11	20	608.2859	1	608.2859	11545048.780329205
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	713683.9172601928	619348.7795106301	725913.367470783	0.0	686786.0124645333	587793.2037738187	687282.7669907634	0.0	0.0	0.0	725913.367470783	713683.9172601928	619348.7795106301	686786.0124645333	587793.2037738187	687282.7669907634	826765.3103230946	959733.5819724475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	826765.3103230946	959733.5819724475	893249.4461477711	658978.9359999876	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"190.0","main.cluster index_upperinput":"190.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6503586434ac4148b7299a86df6f85d3&show=true	N/A	N/A	N/A	2.3085	2.3085	0	N/A	N/A	15244180.716886442	21	190	1	21	652.9419	1	652.9419	15244180.716886442
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	713904.7244883233	755949.3262289437	723476.0256944644	0.0	694656.1036782855	857066.919892578	565012.435353191	0.0	0.0	0.0	723476.0256944644	713904.7244883233	755949.3262289437	694656.1036782855	857066.919892578	565012.435353191	2012.3208296712178	1475730.3493902583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2012.3208296712178	1475730.3493902583	738871.3351099647	717317.9019282643	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"193.0","main.cluster index_upperinput":"193.0"}	This Node is a Singleton	N/A	N/A	N/A	17.2680	17.2680	0	N/A	N/A	15192996.539583752	20	193	-1	20	344.1473	1	344.1473	15192996.539583752
2020.05.12	Human	Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	1525353.447174633	726987.3360961945	902585.4049908516	0.0	612659.9168792744	956328.1520947259	634042.4727286807	0.0	0.0	0.0	902585.4049908516	1525353.447174633	726987.3360961945	612659.9168792744	956328.1520947259	634042.4727286807	0.0	1862726.509962453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1862726.509962453	931363.2549812265	891074.2649947017	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"202.0","main.cluster index_upperinput":"202.0"}	This Node is a Singleton	N/A	N/A	N/A	17.3098	17.3098	0	N/A	N/A	18954293.504807882	18	202	-1	18	513.1696	1	513.1696	18954293.504807882
2020.05.12	Human	Human_Blank,Human_4h,Human_30min,Human_0h,Human_2h,Human_NoNGS,Human_1h	control,blank,sample	0h,30min,4h,1h,nan,2h	0.0	0.0	0.0	0.0	0.0	0.0	319066.01119888294	383839.53942164115	227377.7518845353	0.0	259351.43793443803	446752.7431430055	92526.86522072347	0.0	0.0	0.0	227377.7518845353	319066.01119888294	383839.53942164115	259351.43793443803	446752.7431430055	92526.86522072347	89775.93538267513	331.73089038086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89775.93538267513	331.73089038086	45053.833136527996	300307.3193837382	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6503586434ac4148b7299a86df6f85d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"215.0","main.cluster index_upperinput":"215.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7263	1.7263	0	N/A	N/A	4774932.7895752415	19	215	-1	19	374.9061	1	374.9061	4774932.7895752415
