ATTRIBUTE_AcquisitionDate	ATTRIBUTE_AnimalModel	ATTRIBUTE_IngExp	ATTRIBUTE_SampleType	ATTRIBUTE_Time	G1	G2	G3	G4	G5	G6	GNPSGROUP:0h	GNPSGROUP:1h	GNPSGROUP:2020.05.12	GNPSGROUP:2020.05.25	GNPSGROUP:2h	GNPSGROUP:30min	GNPSGROUP:4h	GNPSGROUP:Dog	GNPSGROUP:Dog_4h	GNPSGROUP:Dog_Blank	GNPSGROUP:Human	GNPSGROUP:Human_0h	GNPSGROUP:Human_1h	GNPSGROUP:Human_2h	GNPSGROUP:Human_30min	GNPSGROUP:Human_4h	GNPSGROUP:Human_Blank	GNPSGROUP:Human_NoNGS	GNPSGROUP:Monkey	GNPSGROUP:Monkey_4h	GNPSGROUP:Monkey_Blank	GNPSGROUP:Mouse	GNPSGROUP:Mouse_4h	GNPSGROUP:Mouse_Blank	GNPSGROUP:Rat	GNPSGROUP:Rat_4h	GNPSGROUP:Rat_Blank	GNPSGROUP:blank	GNPSGROUP:control	GNPSGROUP:nan	GNPSGROUP:sample	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2856434.733387393	0.0	0.0	2511587.3477415396	2357558.814453132	2328554.3613989297	2386563.2675073342	4277553.12077616	0.0	0.0	0.0	0.0	2734255.7881624294	5820850.4533898905	0.0	2576477.6456730124	2448009.6493180376	2704945.6420279876	2478782.5585352643	2449550.6890189727	2508014.428051556	2591801.527499396	2597566.2508093277	2586036.8041894636	3201282.1190332468	0.0	3201282.1190332468	2511587.3477415396	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"69.0","main.cluster index_upperinput":"69.0"}	This Node is a Singleton	N/A	N/A	N/A	36.3633	36.3633	0	N/A	N/A	85693042.00162178	30	69	-1	30	413.2721	1	413.2721	85693042.00162178
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1322461.922204751	0.0	0.0	1317246.3508264967	1332882.0280696643	1330220.141025389	1335543.9151139397	1308735.7620182252	0.0	0.0	0.0	0.0	1331590.9636718659	1285880.5603645844	0.0	1290783.5152034531	1280678.103528664	1300888.9268782423	1368051.8551155522	1319324.0390299412	1416779.6712011632	1311856.45061686	1324418.5068766235	1299294.3943570969	1327677.4935830054	0.0	1327677.4935830054	1317246.3508264967	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"71.0","main.cluster index_upperinput":"71.0"}	This Node is a Singleton	N/A	N/A	N/A	36.4757	36.4757	0	N/A	N/A	39673857.66614252	30	71	-1	30	556.4382	1	556.4382	39673857.66614252
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234653.76501232112	0.0	0.0	464093.2058191639	611824.732125442	1222891.8536541078	757.6105967763239	54983.19436257682	0.0	0.0	0.0	0.0	109269.34302928418	697.0456958694505	0.0	195867.80681586446	388974.83501875796	2760.7786129709693	71357.44397562281	142095.7621295191	619.1258217264906	239235.64778209955	457234.2352641503	21237.060300048834	5214.324205478414	0.0	5214.324205478414	464093.2058191639	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"72.0","main.cluster index_upperinput":"72.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	9.2080	9.2080	0	N/A	N/A	7039612.950369634	28	72	1	28	447.1825	1	447.1825	7039612.950369634
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2207999.7378818686	0.0	0.0	4415396.0925879115	640783.7697889203	1281348.312029928	219.22754791259692	857920.3772022914	0.0	0.0	0.0	0.0	1714884.4221108663	956.3322937164206	0.0	3565846.807111096	7130753.901346084	939.7128761088117	1089536.2466125437	2178170.850063695	901.6431613922038	4885911.488694492	9771822.977388984	0.0	603.3831758260065	0.0	603.3831758260065	4415396.0925879115	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"73.0","main.cluster index_upperinput":"73.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	11.8228	11.8228	0	N/A	N/A	66239992.13645604	24	73	1	24	435.1841	1	435.1841	66239992.13645604
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Rat_4h,Dog_4h,Human_4h,Monkey_4h	sample	4h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415518.66548523976	0.0	0.0	831037.3309704795	696810.9632358562	1393621.9264717123	0.0	591080.9767062241	0.0	0.0	0.0	0.0	1182161.9534124483	0.0	0.0	98338.77229077686	196677.54458155372	0.0	543939.1979070667	1087878.3958141333	0.0	147423.4172862751	294846.8345725502	0.0	0.0	0.0	0.0	831037.3309704795	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"76.0","main.cluster index_upperinput":"76.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	17.2009	17.2009	0	N/A	N/A	12465559.96455719	15	76	6	15	957.3866	1	957.3866	12465559.96455719
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	909993.4413629568	0.0	0.0	912230.1327189122	929631.2636344439	936833.6636442025	922428.8636246852	897616.2009244799	0.0	0.0	0.0	0.0	882627.5027156618	912604.899133298	0.0	898558.036183266	920465.512568359	876650.5597981729	914185.826604821	907968.7507307917	920402.9024788502	909975.879467773	913255.233935546	906696.525	907756.7500070012	0.0	907756.7500070012	912230.1327189122	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"78.0","main.cluster index_upperinput":"78.0"}	This Node is a Singleton	N/A	N/A	N/A	35.5863	35.5863	0	N/A	N/A	27299803.240888704	30	78	-1	30	906.6704	1	906.6704	27299803.240888704
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1672037.7598987836	0.0	0.0	1670604.583853661	1788181.6967611948	1878721.4832359161	1697641.9102864736	1594412.7785625304	0.0	0.0	0.0	0.0	1644321.827577509	1544503.7295475516	0.0	1792745.846001315	1742250.1339866843	1843241.5580159454	1715750.443817678	1619736.421807516	1811764.4658278401	1469098.0343512	1467993.0526606804	1470203.01604172	1673470.9359439062	0.0	1673470.9359439062	1670604.583853661	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"79.0","main.cluster index_upperinput":"79.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3168	2.3168	0	N/A	N/A	50161132.79696351	30	79	-1	30	517.0133	1	517.0133	50161132.79696351
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813157.9039510646	0.0	0.0	1626017.3007695302	761065.5454347729	1521852.9825213605	278.1083481852177	531019.7938848365	0.0	0.0	0.0	0.0	1061745.3510687249	294.236700948071	0.0	493547.79300244595	986450.567361856	645.0186430358864	462537.72442983004	925075.4488596601	0.0	1817618.6630034377	3634962.15403605	275.17197082521113	298.50713259887726	0.0	298.50713259887726	1626017.3007695302	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"85.0","main.cluster index_upperinput":"85.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	26.1370	26.1370	0	N/A	N/A	24394737.118531942	20	85	1	20	477.1933	1	477.1933	24394737.118531942
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	811233.0661310188	0.0	0.0	826773.0982167954	910271.9342659474	929478.7093326828	891065.1591992121	848022.9103792298	0.0	0.0	0.0	0.0	936887.8590266977	759157.9617317618	0.0	600287.8233691335	553631.027864574	646944.618873693	1096286.7863289327	1060002.3656380088	1132571.2070198567	601295.8763118505	653865.5292220131	548726.2234016878	795693.0340452422	0.0	795693.0340452422	826773.0982167954	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"89.0","main.cluster index_upperinput":"89.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	36.1250	36.1250	0	N/A	N/A	24336991.983930558	30	89	10	30	520.3464	1	520.3464	24336991.983930558
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2731187.5542510683	0.0	0.0	2518159.269307128	1580656.1114044953	139003.91345580996	3022308.3093531807	2688283.11251157	0.0	0.0	0.0	0.0	1962113.1149493435	3414453.1100737965	0.0	4087332.931757002	4836830.895231936	3337834.9682820677	1009958.2559057598	1604564.603534745	415351.90827677434	4289707.359676514	4048283.8193638064	4531130.899989221	2944215.839195008	0.0	2944215.839195008	2518159.269307128	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"90.0","main.cluster index_upperinput":"90.0"}	This Node is a Singleton	N/A	N/A	N/A	33.7152	33.7152	0	N/A	N/A	81935626.62753205	29	90	-1	29	816.4263	1	816.4263	81935626.62753205
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1305787.3584664415	0.0	0.0	1320747.1158220223	1339492.4601404767	1363404.0691297336	1315580.85115122	1284461.9379400092	0.0	0.0	0.0	0.0	1308901.6540422577	1260022.2218377609	0.0	1327518.2015819778	1359310.1125561525	1295726.290607803	1268522.9308693805	1249970.9436748808	1287074.9180638804	1308941.2618003627	1322148.799707087	1295733.7238936387	1290827.6011108605	0.0	1290827.6011108605	1320747.1158220223	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"92.0","main.cluster index_upperinput":"92.0"}	This Node is a Singleton	N/A	N/A	N/A	37.4507	37.4507	0	N/A	N/A	39173620.75399324	30	92	-1	30	438.3788	1	438.3788	39173620.75399324
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1230658.105274469	0.0	0.0	1229438.590117336	1316768.5525152613	1320822.4191800985	1312714.6858504245	1244148.125786901	0.0	0.0	0.0	0.0	1238810.264324651	1249485.9872491506	0.0	1271449.3498806756	1316397.7971339957	1226500.9026273557	1106882.9635156286	1171982.2088281375	1041783.7182031198	1214041.5346738775	1099180.2611197976	1328902.8082279575	1231877.6204316015	0.0	1231877.6204316015	1229438.590117336	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"93.0","main.cluster index_upperinput":"93.0"}	This Node is a Singleton	N/A	N/A	N/A	37.0010	37.0010	0	N/A	N/A	36919743.15823405	30	93	-1	30	790.5835	1	790.5835	36919743.15823405
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	736800.3803916024	0.0	0.0	745786.7069462896	710118.1889192691	729987.3504248043	690249.0274137341	751509.1008276413	0.0	0.0	0.0	0.0	724140.2374104819	778877.9642448007	0.0	706519.3375276696	716506.2719108082	696532.403144531	784500.6563427708	801949.2094775389	767052.1032080026	731354.6183406609	756350.465507815	706358.7711735069	727814.0538369151	0.0	727814.0538369151	745786.7069462896	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"97.0","main.cluster index_upperinput":"97.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	35.2826	35.2826	0	N/A	N/A	22104011.411748078	30	97	2	30	853.5809	1	853.5809	22104011.411748078
2020.05.25	Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Dog_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	314347.72623455856	0.0	0.0	311972.64248722367	1441392.9111468534	1425365.7910970072	1457420.0311966995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44958.162220052	79217.7611132812	10698.563326822801	31582.18783365897	1378.8140189615772	61785.561648356364	53805.369972228444	53900.846206868286	53709.893737588594	316722.80998189346	0.0	316722.80998189346	311972.64248722367	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"98.0","main.cluster index_upperinput":"98.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	32.2952	32.2952	0	N/A	N/A	9430431.787036756	20	98	8	20	337.2350	1	337.2350	9430431.787036756
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1279513.2066369555	0.0	0.0	1266300.3920243445	1291933.609269127	1260848.603648448	1323018.6148898061	1295350.6397890062	0.0	0.0	0.0	0.0	1290632.8922041827	1300068.38737383	0.0	1287217.0995585353	1280290.7371893667	1294143.4619277038	1284655.3993825114	1274092.2638463466	1295218.534918676	1238409.2851855978	1225637.4632333778	1251181.1071378177	1292726.0212495667	0.0	1292726.0212495667	1266300.3920243445	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"99.0","main.cluster index_upperinput":"99.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	2.1775	2.1775	0	N/A	N/A	38385396.19910867	30	99	7	30	582.6949	1	582.6949	38385396.19910867
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1081823.3719788834	0.0	0.0	1112504.4444559761	1352706.3048095505	1366456.4347514417	1338956.1748676593	774465.3495243081	0.0	0.0	0.0	0.0	803110.9780455006	745819.7210031156	0.0	334596.04735239485	304676.8782883701	364515.21641641954	2076557.6172478758	2190077.2842528364	1963037.9502429157	870791.5409602874	898200.6469417325	843382.4349788424	1051142.2995017904	0.0	1051142.2995017904	1112504.4444559761	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"100.0","main.cluster index_upperinput":"100.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	Spectral Match to Lyso-PC(16:0) from NIST14	0.706496	37.6756	37.6756	0	N/A	CCMSLIB00003136631	32454701.159366496	30	100	10	30	496.3415	1	496.3415	32454701.159366496
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1536265.6606316788	0.0	0.0	1529365.297815892	1515782.3978604013	1478549.372398519	1553015.423322284	1545614.247670082	0.0	0.0	0.0	0.0	1548461.0757476094	1542767.4195925544	0.0	1542257.6541725576	1531416.5703704604	1553098.7379746547	1551403.4710007731	1551238.37425207	1551568.5677494763	1526270.5324545796	1537161.096310801	1515379.9685983583	1543166.0234474654	0.0	1543166.0234474654	1529365.297815892	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"102.0","main.cluster index_upperinput":"102.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0818	2.0818	0	N/A	N/A	46087969.81895036	30	102	-1	30	348.7850	1	348.7850	46087969.81895036
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7431096.593218499	0.0	0.0	6604268.269317343	2335832.3232448325	2012792.2490873209	2658872.3974023443	4813750.709338857	0.0	0.0	0.0	0.0	4981681.789036254	4645819.629641459	0.0	7676231.8600178985	3638737.5604524603	11713726.159583338	15057631.457963917	9730963.393175974	20384299.52275186	7272036.61552699	12657166.354834702	1886906.8762192784	8257924.917119656	0.0	8257924.917119656	6604268.269317343	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"110.0","main.cluster index_upperinput":"110.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14	0.743147	36.8986	36.8986	0	N/A	CCMSLIB00003138804	222932897.79655495	30	110	10	30	782.5691	1	782.5691	222932897.79655495
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	596007.9182910487	0.0	0.0	1191687.404365865	968079.1071308142	1936158.2142616285	0.0	482468.91809459677	0.0	0.0	0.0	0.0	964505.6940420021	432.1421471913607	0.0	584546.6315217714	1168558.165745442	535.0972981007789	724775.6045720542	1449107.8377381382	443.3714059702543	220169.33013600693	440107.11004211474	231.5502298990856	328.4322162322959	0.0	328.4322162322959	1191687.404365865	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"115.0","main.cluster index_upperinput":"115.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	18.7127	18.7127	0	N/A	N/A	17880237.548731465	22	115	5	22	608.2888	1	608.2888	17880237.548731465
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1191450.6068810176	0.0	0.0	1228177.3092534656	1143576.1509937008	1209707.5725718131	1077444.7294155885	1139015.2375430856	0.0	0.0	0.0	0.0	1233388.1639882608	1044642.3110979104	0.0	1195106.0501847886	1222483.5826942541	1167728.5176753234	1250157.8254303972	1249478.4941632743	1250837.15669752	1229397.7702531153	1225828.7328497262	1232966.8076565042	1154723.9045085693	0.0	1154723.9045085693	1228177.3092534656	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"116.0","main.cluster index_upperinput":"116.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	2.1003	2.1003	0	N/A	N/A	35743518.20643053	30	116	7	30	484.7184	1	484.7184	35743518.20643053
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_4h,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415481.335864802	0.0	0.0	830913.8118321024	525294.3695428983	1050588.7390857965	0.0	663782.8723150629	0.0	0.0	0.0	0.0	1327565.7446301258	0.0	0.0	64603.98012794498	128963.66076838183	244.2994875081348	781997.8153679396	1563995.6307358793	0.0	41727.641970164004	83455.28394032801	0.0	48.85989750162696	0.0	48.85989750162696	830913.8118321024	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"117.0","main.cluster index_upperinput":"117.0"}	This Node is a Singleton	N/A	N/A	N/A	17.2681	17.2681	0	N/A	N/A	12464440.075944062	16	117	-1	16	497.1972	1	497.1972	12464440.075944062
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864300.4734823393	0.0	0.0	861684.922952962	995246.0470060201	1049435.8724121118	941056.2215999286	769381.2804663089	0.0	0.0	0.0	0.0	797243.0382877651	741519.5226448528	0.0	796535.9978820805	832732.5992806001	760339.3964835609	915549.1986002568	868239.5149983672	962858.8822021466	844789.8434570299	760773.5897859661	928806.0971280937	866916.0240117165	0.0	866916.0240117165	861684.922952962	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"123.0","main.cluster index_upperinput":"123.0"}	This Node is a Singleton	N/A	N/A	N/A	35.9220	35.9220	0	N/A	N/A	25929014.204470173	30	123	-1	30	981.7344	2	491.3672	25929014.204470173
2020.05.25	Human,Monkey,Rat,Dog,Mouse	Mouse_4h,Monkey_Blank,Rat_Blank,Dog_Blank,Mouse_Blank,Rat_4h,Human_Blank,Dog_4h,Human_4h,Monkey_4h	blank,sample	4h,nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	821388.0395413882	0.0	0.0	809612.5430893438	805805.2262271957	777516.0630489094	834094.3894054821	840448.8638298454	0.0	0.0	0.0	0.0	830712.0407155331	850185.6869441577	0.0	829357.5961172002	799499.9041023356	859215.2881320647	840665.9351454822	847815.9698096669	833515.9004812976	790662.5763872172	792518.7377702738	788806.4150041606	833163.5359934325	0.0	833163.5359934325	809612.5430893438	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=6f690643ab0f4abf9ddec08b087ffb35&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"125.0","main.cluster index_upperinput":"125.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=6f690643ab0f4abf9ddec08b087ffb35&show=true	N/A	N/A	N/A	2.2564	2.2564	0	N/A	N/A	24641641.186241653	30	125	7	30	544.7384	1	544.7384	24641641.186241653
